Home,Away,Date,Won, ,PointDiff,FTDiff,Home2pt,Away2pt,Home3pt,Away3pt,Def2pt,OppDef2pt,Def3pt,OppDef3pt
24,20,2024-03-06,0, ,-8,-9,54,68,42,27,654,574,409,412
9,16,2024-03-06,1, ,35,-7,64,46,57,33,460,615,282,487
22,14,2024-03-06,0, ,-6,-2,52,56,39,39,519,388,351,371
29,21,2024-03-06,0, ,-10,-2,56,64,36,36,582,560,462,316
0,5,2024-03-06,1, ,11,2,64,58,33,30,644,593,227,367
28,4,2024-03-06,0, ,-2,2,58,56,45,51,549,592,436,319
10,12,2024-03-06,0, ,-6,-12,58,64,48,36,627,509,414,432
13,25,2024-03-06,0, ,-10,11,54,84,45,36,636,551,387,469
11,17,2024-03-07,0, ,-2,3,64,78,30,21,534,571,280,385
25,26,2024-03-07,1, ,2,-4,84,60,30,48,517,600,485,313
7,1,2024-03-07,1, ,6,5,82,60,12,33,566,594,289,190
0,27,2024-03-07,1, ,7,6,58,54,45,48,540,569,364,429
8,2,2024-03-07,1, ,6,7,62,48,36,51,558,596,415,400
9,4,2024-03-07,0, ,-3,6,66,60,33,48,588,600,444,262
6,15,2024-03-07,1, ,6,7,48,46,48,51,523,522,447,390
29,3,2024-03-08,1, ,12,9,74,62,18,27,534,685,214,182
14,0,2024-03-08,0, ,-7,12,40,44,30,45,423,417,429,385
22,18,2024-03-08,0, ,-8,-6,52,48,27,33,500,510,355,243
19,21,2024-03-08,1, ,24,-8,44,42,48,18,396,478,231,485
5,17,2024-03-08,1, ,9,8,54,62,33,24,484,500,267,324
20,15,2024-03-08,1, ,7,-2,60,54,36,33,509,588,379,316
24,10,2024-03-08,0, ,-16,-2,42,62,48,42,544,389,378,457
13,16,2024-03-08,1, ,1,-1,62,60,48,48,577,554,390,471
12,4,2024-03-09,1, ,10,1,60,48,36,39,471,612,371,343
9,26,2024-03-09,0, ,-13,0,62,54,30,51,509,534,515,333
0,1,2024-03-09,0, ,-10,0,70,62,27,45,564,625,385,290
3,2,2024-03-09,1, ,11,-2,66,44,33,42,458,647,333,367
7,28,2024-03-09,1, ,21,-6,72,78,57,24,574,706,308,594
8,6,2024-03-09,0, ,-18,-5,64,74,39,42,685,516,368,351
24,27,2024-03-09,1, ,10,-2,66,54,48,48,563,524,372,400
25,10,2024-03-10,0, ,-8,-2,66,54,18,36,491,611,414,188
0,18,2024-03-10,0, ,-13,-6,42,58,51,42,604,467,519,370
21,11,2024-03-10,0, ,-14,-5,48,60,27,24,545,462,348,250
5,2,2024-03-10,0, ,-19,-5,46,48,42,54,545,523,514,438
19,22,2024-03-10,0, ,-6,4,34,44,27,27,440,425,300,225
12,16,2024-03-10,0, ,-7,-12,66,52,42,51,531,579,447,298
13,17,2024-03-10,1, ,11,11,68,50,30,48,490,576,348,417
15,29,2024-03-10,0, ,-2,-4,66,46,30,48,548,532,410,303
20,14,2024-03-10,1, ,31,-13,56,42,63,33,467,609,333,447
26,9,2024-03-11,0, ,-10,2,50,68,42,36,515,446,444,378
5,0,2024-03-11,0, ,-6,3,50,68,45,36,654,658,375,326
8,3,2024-03-11,1, ,17,6,62,42,30,39,438,705,325,238
24,1,2024-03-11,0, ,-22,3,58,68,30,45,567,492,375,357
4,6,2024-03-11,0, ,-35,3,56,76,21,39,731,509,317,206
7,27,2024-03-11,1, ,6,-3,84,72,30,33,571,636,367,345
25,16,2024-03-12,1, ,35,-14,62,46,54,21,535,596,179,450
26,10,2024-03-12,0, ,-2,-7,56,54,33,30,563,609,313,306
20,11,2024-03-12,0, ,-10,-5,58,78,42,27,639,468,321,378
12,17,2024-03-12,0, ,-18,11,46,72,33,36,590,548,364,367
14,29,2024-03-12,1, ,12,5,68,52,24,33,565,557,306,242
28,1,2024-03-12,0, ,-16,-7,52,46,45,60,535,481,408,469
19,22,2024-03-12,1, ,27,1,52,44,42,24,468,667,242,350
21,2,2024-03-13,1, ,8,-3,52,62,42,21,564,578,269,438
11,4,2024-03-13,0, ,-3,-3,64,76,42,30,594,593,357,311
18,5,2024-03-13,0, ,-21,19,62,54,12,60,574,534,444,182
6,9,2024-03-13,1, ,10,-1,76,56,18,27,438,691,321,222
24,0,2024-03-13,1, ,4,8,56,48,30,42,490,538,359,333
8,27,2024-03-13,1, ,9,11,56,64,33,27,561,483,250,367
15,7,2024-03-13,0, ,-12,6,58,58,15,33,592,492,333,238
25,13,2024-03-13,1, ,13,-8,54,48,57,42,522,574,438,463
14,3,2024-03-13,0, ,-12,1,40,62,48,39,674,444,361,400
10,29,2024-03-14,1, ,16,6,78,68,36,36,618,661,316,429
24,19,2024-03-14,0, ,-12,-9,46,64,33,18,552,451,207,333
1,0,2024-03-14,1, ,15,1,44,72,75,33,529,564,355,500
4,12,2024-03-14,0, ,-15,3,50,56,48,60,700,490,500,457
20,6,2024-03-14,1, ,7,-1,58,62,48,36,564,617,414,410
16,22,2024-03-14,1, ,9,10,46,44,48,51,500,639,486,444
18,12,2024-03-15,1, ,8,-3,58,50,39,36,568,558,364,371
8,15,2024-03-15,0, ,-13,-2,52,72,30,21,632,565,206,263
28,0,2024-03-15,1, ,2,-2,64,42,42,60,396,593,513,389
26,7,2024-03-15,0, ,-11,12,52,78,33,30,609,500,400,379
27,21,2024-03-15,0, ,-10,-6,48,52,42,42,531,511,452,412
3,0,2024-03-15,0, ,-11,4,58,58,18,33,592,509,289,162
22,3,2024-03-16,1, ,11,10,46,54,39,30,529,575,323,317
11,2,2024-03-16,1, ,21,-9,88,46,18,30,442,587,400,200
10,5,2024-03-16,1, ,14,-9,64,50,45,36,568,571,316,357
18,24,2024-03-16,1, ,19,-2,78,60,39,36,588,609,364,394
14,20,2024-03-16,0, ,-6,4,38,66,54,36,635,514,343,409
4,29,2024-03-16,1, ,29,8,82,46,24,39,442,672,406,333
28,17,2024-03-16,0, ,-19,6,64,50,18,57,481,561,463,231
13,9,2024-03-16,0, ,-7,3,70,74,36,42,587,603,412,353
25,19,2024-03-16,0, ,-7,8,40,52,30,33,553,417,282,270
12,0,2024-03-17,0, ,-17,15,34,48,33,51,480,447,500,306
21,27,2024-03-17,1, ,15,0,64,58,33,24,547,653,258,306
29,1,2024-03-17,0, ,-26,-8,62,38,30,72,514,564,480,294
16,0,2024-03-17,1, ,11,1,54,74,72,42,685,509,424,585
8,15,2024-03-17,0, ,-3,-1,48,56,42,36,519,511,343,389
26,2,2024-03-17,1, ,7,8,74,78,27,24,549,597,258,243
6,7,2024-03-17,1, ,2,-5,66,50,27,36,446,508,429,257
1,8,2024-03-18,1, ,25,-2,42,54,66,27,491,457,310,449
28,17,2024-03-18,0, ,-10,2,50,56,42,48,560,481,390,438
22,15,2024-03-18,1, ,7,2,48,46,39,36,411,490,364,361
13,0,2024-03-18,1, ,31,5,74,66,45,27,579,685,220,417
25,14,2024-03-18,1, ,10,2,62,48,33,39,400,525,342,314
11,5,2024-03-18,0, ,-5,-10,66,52,27,36,542,623,375,237
4,24,2024-03-18,1, ,3,-2,60,64,33,24,533,500,286,333
9,19,2024-03-18,0, ,-7,-3,56,60,42,42,556,538,378,389
26,6,2024-03-19,0, ,-6,0,50,68,42,30,557,500,333,359
21,3,2024-03-19,1, ,20,5,64,58,36,27,580,681,310,353
17,7,2024-03-19,0, ,-3,-1,60,56,36,42,519,566,519,343
2,18,2024-03-19,0, ,-13,7,38,64,36,30,653,432,294,300
29,10,2024-03-19,0, ,-23,-15,54,68,45,39,654,458,333,385
27,25,2024-03-20,0, ,-34,-2,46,72,30,36,679,469,300,323
1,16,2024-03-20,1, ,3,12,44,56,54,51,571,489,486,450
5,15,2024-03-20,0, ,-3,1,40,50,45,39,532,606,361,357
20,28,2024-03-20,1, ,12,6,66,60,30,30,556,611,278,294
0,22,2024-03-20,1, ,13,-1,52,56,57,39,483,510,351,487
9,14,2024-03-20,1, ,21,-12,78,48,57,54,511,639,367,487
24,12,2024-03-20,0, ,-13,-3,48,64,45,39,582,511,419,441
8,11,2024-03-20,0, ,-19,13,64,78,15,33,661,478,379,217
10,4,2024-03-21,1, ,10,-5,60,60,51,36,484,625,387,378
21,18,2024-03-21,1, ,15,-3,66,72,42,18,621,660,300,389
6,28,2024-03-21,1, ,16,0,66,68,30,12,642,611,133,313
29,25,2024-03-21,1, ,7,0,62,52,30,33,553,554,282,400
7,19,2024-03-21,1, ,13,4,78,54,18,33,563,609,355,300
16,2,2024-03-21,1, ,7,0,54,56,48,39,583,540,295,390
0,0,2024-03-21,1, ,13,1,38,56,66,36,500,576,343,537
9,11,2024-03-22,0, ,-12,-1,58,66,42,45,524,500,417,292
13,22,2024-03-22,1, ,7,5,40,50,36,24,424,476,216,387
24,12,2024-03-22,0, ,-8,-8,66,60,36,42,682,550,424,364
8,1,2024-03-22,0, ,-27,-10,66,62,27,48,705,635,356,290
15,18,2024-03-22,0, ,-23,4,36,48,39,54,522,462,500,277
17,5,2024-03-22,1, ,13,-8,54,54,42,21,519,466,241,519
27,20,2024-03-22,0, ,-20,-3,58,72,33,36,571,630,375,367
26,14,2024-03-22,0, ,-2,-5,60,42,21,36,438,526,353,184
0,3,2024-03-23,1, ,41,2,60,48,60,33,533,625,282,476
19,2,2024-03-23,1, ,12,-7,54,44,45,36,524,474,353,375
29,27,2024-03-23,1, ,3,-8,66,64,33,24,525,579,242,314
4,1,2024-03-23,0, ,-11,-5,76,46,27,63,605,655,438,375
21,25,2024-03-23,0, ,-2,-5,64,46,30,45,489,604,375,286
10,28,2024-03-23,1, ,28,-16,54,58,81,33,558,563,297,551
24,7,2024-03-23,0, ,-3,-9,66,66,30,24,493,508,333,357
26,0,2024-03-23,0, ,-25,9,62,90,27,33,643,596,458,273
12,22,2024-03-24,0, ,-14,10,60,60,30,54,566,545,486,357
13,11,2024-03-24,1, ,5,29,76,82,36,54,577,594,500,480
16,20,2024-03-24,1, ,25,-8,76,46,33,30,500,655,233,324
15,5,2024-03-24,1, ,37,5,56,42,45,27,488,622,310,395
17,9,2024-03-24,1, ,4,-7,38,48,63,42,490,432,389,525
8,18,2024-03-24,0, ,-13,5,42,60,33,33,638,553,324,268
28,6,2024-03-25,0, ,-10,3,48,64,39,36,640,500,286,333
25,22,2024-03-25,1, ,12,5,56,46,30,33,479,583,324,263
7,14,2024-03-25,1, ,25,-1,66,52,45,33,520,569,250,469
27,2,2024-03-25,0, ,-8,-4,64,56,15,27,667,552,231,185
10,24,2024-03-25,1, ,18,11,50,58,36,21,537,463,212,308
4,29,2024-03-25,0, ,-2,8,52,50,30,42,521,500,286,286
19,8,2024-03-25,1, ,25,-6,52,48,57,30,444,605,294,413
26,0,2024-03-25,1, ,2,8,64,64,24,30,582,533,357,258
0,1,2024-03-25,1, ,2,-3,56,72,54,33,632,549,289,500
5,3,2024-03-25,1, ,23,-9,58,50,51,27,481,644,321,415
12,11,2024-03-25,0, ,-17,2,80,66,18,51,569,615,607,300
25,6,2024-03-26,0, ,-36,7,48,58,33,66,547,400,564,367
15,9,2024-03-26,0, ,-21,4,58,68,24,39,723,492,342,242
16,13,2024-03-26,0, ,-4,-19,68,56,45,42,438,500,318,294
18,20,2024-03-26,0, ,-7,8,50,62,42,45,596,521,441,368
22,12,2024-03-27,0, ,-1,2,52,52,39,42,481,531,389,394
20,10,2024-03-27,0, ,-6,1,66,70,42,45,574,569,349,368
0,24,2024-03-27,1, ,14,10,56,58,48,42,537,636,452,390
4,11,2024-03-27,1, ,26,-3,74,42,36,39,488,521,310,444
21,9,2024-03-27,0, ,-8,0,52,60,30,30,536,491,294,313
17,8,2024-03-27,1, ,15,-9,62,44,33,27,449,674,281,306
7,0,2024-03-27,0, ,-7,1,56,46,30,48,460,583,485,250
29,2,2024-03-27,0, ,-3,-5,64,74,42,30,569,561,303,412
27,19,2024-03-27,0, ,-44,-1,56,66,33,66,660,528,500,355
28,26,2024-03-27,0, ,-7,6,52,56,39,48,528,542,485,371
3,5,2024-03-27,1, ,7,9,62,46,39,57,561,721,432,394
14,13,2024-03-27,0, ,-12,-13,58,54,51,54,563,537,545,395
18,16,2024-03-28,1, ,7,17,56,48,24,42,558,475,359,250
0,1,2024-03-28,1, ,1,-12,72,62,45,42,534,600,389,341
29,8,2024-03-29,0, ,-9,-10,54,62,27,18,477,491,250,273
7,17,2024-03-29,0, ,-13,-6,54,58,24,27,630,450,321,286
26,19,2024-03-29,1, ,4,16,56,74,48,42,507,667,378,400
21,12,2024-03-29,0, ,-3,1,56,66,30,24,541,491,333,345
5,22,2024-03-29,1, ,3,-3,58,52,48,48,481,644,400,432
11,13,2024-03-29,1, ,19,-2,66,60,30,15,536,569,167,323
15,24,2024-03-29,1, ,60,6,66,60,63,15,526,623,167,538
3,9,2024-03-29,0, ,-18,9,44,74,36,33,649,579,344,261
20,0,2024-03-29,1, ,25,2,66,52,48,39,565,579,317,533
2,4,2024-03-29,1, ,17,-9,36,58,75,27,644,383,300,568
25,6,2024-03-29,0, ,-4,-14,50,40,45,45,513,417,429,469
28,10,2024-03-29,0, ,-1,0,58,44,24,39,449,592,310,258
21,14,2024-03-30,1, ,30,6,32,38,66,36,380,471,333,500
18,1,2024-03-30,0, ,-12,0,42,48,39,45,533,412,405,371
0,16,2024-03-30,0, ,-9,-13,56,70,42,24,700,491,286,400
25,28,2024-03-31,1, ,21,-5,50,36,60,48,429,568,390,500
3,12,2024-03-31,0, ,-12,-23,42,58,69,42,630,583,483,442
2,13,2024-03-31,0, ,-12,-3,54,54,36,45,730,482,375,333
26,9,2024-03-31,0, ,-4,5,46,58,51,48,547,500,410,395
19,20,2024-03-31,0, ,-1,11,50,62,39,39,646,510,382,302
10,6,2024-03-31,0, ,-18,11,52,48,39,72,522,481,511,342
7,5,2024-03-31,1, ,29,-8,58,60,63,24,526,537,320,636
17,4,2024-03-31,0, ,-8,6,54,50,33,51,490,614,586,297
29,15,2024-03-31,0, ,-12,-9,58,52,33,42,578,580,389,289
27,22,2024-03-31,0, ,-15,2,72,50,33,72,625,600,558,367
8,14,2024-04-01,0, ,-2,-2,58,58,33,33,500,569,333,393
21,24,2024-04-01,1, ,1,9,50,58,33,33,492,568,355,344
4,0,2024-04-01,0, ,-12,8,60,44,21,57,524,455,475,250
18,0,2024-04-01,0, ,-13,-4,62,50,33,54,625,500,383,407
3,1,2024-04-01,0, ,-14,-4,56,48,39,57,667,519,358,351
11,2,2024-04-01,1, ,22,-5,80,62,39,30,508,556,385,419
29,16,2024-04-02,1, ,4,2,76,68,27,33,618,691,229,237
9,6,2024-04-02,1, ,4,0,52,48,45,45,490,448,375,469
27,13,2024-04-02,0, ,-17,9,66,68,30,54,567,579,439,313
15,19,2024-04-02,1, ,10,3,38,46,51,36,548,528,353,447
22,20,2024-04-02,1, ,4,5,44,48,42,39,500,458,333,467
25,12,2024-04-02,1, ,14,-3,54,40,36,33,408,540,407,286
17,10,2024-04-02,1, ,7,10,60,54,33,42,614,588,292,423
28,5,2024-04-02,0, ,-16,-6,50,60,48,48,652,521,410,432
7,26,2024-04-02,1, ,5,5,64,58,33,39,475,500,295,324
17,27,2024-04-03,1, ,48,3,58,52,60,21,433,547,233,465
1,20,2024-04-03,1, ,35,-7,66,60,51,15,526,635,208,425
3,24,2024-04-03,0, ,-3,9,54,60,15,21,448,574,269,161
0,5,2024-04-03,1, ,21,0,52,64,54,21,561,481,269,545
0,8,2024-04-03,1, ,8,-7,72,66,39,30,516,692,333,342
16,14,2024-04-03,0, ,-10,-5,40,78,54,21,574,392,304,409
29,13,2024-04-03,0, ,-5,-13,54,76,54,24,603,551,286,429
2,11,2024-04-03,1, ,4,10,60,72,36,30,554,545,263,375
18,21,2024-04-03,0, ,-9,2,48,56,36,39,583,511,406,414
10,9,2024-04-04,0, ,-23,4,48,60,36,51,667,522,486,300
15,22,2024-04-04,0, ,-4,5,52,58,39,42,558,510,350,302
6,0,2024-04-04,1, ,14,1,40,42,54,39,447,444,342,367
12,7,2024-04-04,1, ,2,10,54,50,21,33,521,474,314,212
19,25,2024-04-04,1, ,11,13,64,48,36,54,545,615,429,429
11,20,2024-04-05,1, ,14,-1,62,68,45,24,607,585,267,429
3,21,2024-04-05,1, ,9,1,56,66,45,27,589,667,237,500
12,28,2024-04-05,1, ,29,-7,76,52,39,27,426,679,300,371
16,27,2024-04-05,0, ,-6,-14,58,44,36,42,512,558,389,286
10,15,2024-04-05,0, ,-15,4,40,62,42,39,585,435,361,318
1,25,2024-04-05,1, ,1,6,52,42,36,51,438,578,333,273
0,17,2024-04-05,1, ,10,11,48,46,27,30,411,480,345,346
18,26,2024-04-05,0, ,-2,2,70,50,27,51,676,614,370,310
29,24,2024-04-05,0, ,-6,4,66,64,15,27,492,600,310,152
4,19,2024-04-05,1, ,8,-5,74,52,21,30,481,529,345,304
14,8,2024-04-05,1, ,18,-4,64,48,30,24,490,542,267,323
6,9,2024-04-05,1, ,2,4,56,58,36,36,500,560,343,353
2,8,2024-04-06,1, ,10,24,54,50,33,51,472,587,436,407
13,5,2024-04-06,1, ,19,2,58,56,48,33,509,674,314,432
14,22,2024-04-06,0, ,-20,-3,54,50,27,48,625,443,410,346
7,0,2024-04-06,1, ,32,-11,60,50,69,36,500,638,324,561
21,4,2024-04-07,1, ,15,2,62,64,33,18,582,554,300,324
9,28,2024-04-07,1, ,8,-11,70,48,42,45,500,614,429,400
16,19,2024-04-07,0, ,-13,9,46,62,36,42,492,561,483,353
6,10,2024-04-07,1, ,11,13,62,58,45,51,558,674,415,385
13,17,2024-04-07,0, ,-10,16,56,70,33,45,603,528,385,355
1,24,2024-04-07,1, ,17,-3,66,52,48,42,406,673,368,421
11,15,2024-04-07,1, ,2,-9,70,62,27,24,544,648,296,281
3,20,2024-04-07,0, ,-3,-2,56,54,51,54,529,651,500,425
26,22,2024-04-07,0, ,-7,5,56,80,48,36,533,519,308,364
12,5,2024-04-07,1, ,2,1,54,62,42,33,534,551,367,400
0,18,2024-04-07,0, ,-8,-4,50,48,42,48,522,521,410,359
27,29,2024-04-07,1, ,8,-1,76,52,33,48,531,585,400,355
2,25,2024-04-07,0, ,-30,-2,46,50,21,45,543,411,313,233
0,12,2024-04-09,0, ,-13,13,44,58,24,36,475,407,462,229
0,15,2024-04-09,0, ,-6,-4,70,48,30,54,558,522,400,217
28,7,2024-04-09,0, ,-16,8,52,64,30,42,561,433,378,323
27,11,2024-04-09,0, ,-17,8,84,76,15,48,704,575,356,238
17,29,2024-04-09,1, ,9,13,50,48,54,60,522,510,465,439
16,1,2024-04-09,1, ,13,1,52,40,51,51,488,578,327,472
3,6,2024-04-09,0, ,-26,3,58,66,30,51,767,509,340,313
22,8,2024-04-09,1, ,18,-1,62,40,39,42,370,508,467,351
13,9,2024-04-09,0, ,-14,6,64,42,36,78,538,525,634,343
10,21,2024-04-09,1, ,12,-8,60,64,45,21,516,588,292,429
4,19,2024-04-09,0, ,-11,-6,74,58,30,51,617,617,472,357
24,18,2024-04-09,0, ,-10,-20,54,50,39,33,490,574,306,342
14,26,2024-04-09,0, ,-15,1,60,64,18,30,681,405,250,200
20,25,2024-04-09,1, ,7,4,56,26,33,60,342,560,345,367
15,6,2024-04-10,0, ,-19,3,40,56,39,45,651,392,341,433
7,17,2024-04-10,1, ,9,1,70,56,33,39,538,603,433,440
16,21,2024-04-10,1, ,18,0,56,50,45,33,521,636,367,375
20,26,2024-04-10,1, ,38,1,62,46,48,27,411,492,225,421
0,3,2024-04-10,0, ,-1,-11,50,52,54,42,605,595,389,450
2,27,2024-04-10,1, ,4,3,54,38,33,48,352,540,400,306
5,14,2024-04-10,1, ,12,3,44,38,45,42,365,489,438,405
12,0,2024-04-10,0, ,-16,-6,64,56,36,54,622,542,360,333
1,19,2024-04-11,0, ,-9,7,48,70,48,42,556,545,389,381
25,18,2024-04-11,0, ,-12,0,60,54,48,66,587,652,550,421
28,10,2024-04-11,1, ,3,2,60,38,42,63,396,625,447,359
8,4,2024-04-11,0, ,-22,4,48,74,42,42,617,571,389,400
24,9,2024-04-11,0, ,-8,-2,54,48,24,36,571,429,343,235
25,0,2024-04-12,0, ,-1,-3,52,56,42,36,636,491,375,368
29,4,2024-04-12,0, ,-2,0,54,68,54,42,540,628,400,419
17,0,2024-04-12,1, ,3,6,56,62,30,27,517,667,300,270
12,28,2024-04-12,0, ,-1,-9,66,70,30,18,660,579,171,256
9,18,2024-04-12,0, ,-5,6,54,44,39,60,423,519,526,382
24,10,2024-04-12,0, ,-9,4,50,66,36,33,623,417,282,343
19,2,2024-04-12,1, ,4,7,48,60,42,33,600,453,344,467
6,8,2024-04-12,0, ,-18,2,56,76,24,24,594,519,258,276
20,16,2024-04-12,1, ,18,6,68,62,39,33,564,667,367,342
14,13,2024-04-12,0, ,-3,-9,52,58,51,39,659,464,351,436
15,27,2024-04-12,1, ,22,-1,56,54,51,30,587,622,323,415
22,21,2024-04-12,1, ,12,4,48,70,54,24,515,471,296,486
1,3,2024-04-12,1, ,33,-10,80,34,42,45,415,635,429,341
26,7,2024-04-12,1, ,1,7,60,72,45,39,590,577,361,455
5,11,2024-04-12,1, ,9,-3,74,74,39,27,649,587,281,406
26,8,2024-04-14,1, ,28,-5,68,56,45,24,475,596,242,441
11,0,2024-04-14,1, ,42,-17,92,54,57,36,509,719,333,528
12,10,2024-04-14,0, ,-11,10,66,78,24,33,600,493,289,216
17,0,2024-04-14,0, ,-19,10,54,62,27,48,544,614,552,346
22,2,2024-04-14,1, ,21,-2,54,46,42,27,469,519,265,318
9,28,2024-04-14,1, ,7,9,62,64,42,42,582,608,412,326
18,13,2024-04-14,0, ,-16,-6,52,74,45,33,638,531,379,405
1,29,2024-04-14,1, ,10,4,70,70,48,42,538,614,368,500
25,24,2024-04-14,1, ,39,9,60,48,39,21,453,566,156,382
19,4,2024-04-14,1, ,1,3,68,82,36,24,586,576,258,375
5,3,2024-04-14,0, ,-10,-3,56,54,48,57,529,467,475,485
20,6,2024-04-14,1, ,49,-1,80,48,42,24,414,635,205,412
14,7,2024-04-14,0, ,-15,-9,74,68,24,36,642,552,333,242
21,16,2024-04-14,1, ,25,-3,62,46,33,21,479,620,259,314
15,27,2024-04-14,1, ,15,-1,74,58,27,27,518,725,265,250
